Run,manSellers,Buyers,manBuyers,Sellers,riskAversion,maxRounds,Trades,manTarget,actualPrice,finalPrice
80,0,498,0,999,1,5000,0,36,0,0
81,0,498,250,498,0,2500,336,14,100,50
82,0,498,250,498,0,2500,352,37,0,50
83,0,498,250,498,0,2500,351,99,100,74.78789486289783
84,0,498,250,498,0,2500,357,86,0,70.66734332493323
85,0,498,250,498,0,2500,345,40,0,63.63964762620855
86,0,498,250,498,0,2500,330,32,0,75
87,0,498,250,498,0,2500,344,76,50,49.63235294117647
88,0,498,250,498,0,2500,349,19,100,75
89,0,498,250,498,0,2500,333,57,50,74.49660375752501
90,0,498,250,498,0,2500,340,29,50,74.78278519615152
91,0,498,250,498,0,5000,366,36,100,72.4839119100358
92,0,498,250,498,0,5000,371,32,50,65.06606423881298
93,0,498,250,498,0,5000,380,37,50,73.62935465054744
94,0,498,250,498,0,5000,370,16,50,59.1786226981406
95,0,498,250,498,0,5000,373,63,0,73.31437055007599
96,0,498,250,498,0,5000,380,81,50,69.53538394227337
97,0,498,250,498,0,5000,384,65,0,74.74321872373083
98,0,498,250,498,0,5000,379,98,100,74.25952331064882
99,0,498,250,498,0,5000,379,17,0,73.40579435517316
100,0,498,250,498,0,5000,376,74,0,50
101,0,498,250,498,1,2500,0,94,100,0
102,0,498,250,498,1,2500,244,76,50,70.91867760450567
103,0,498,250,498,1,2500,246,30,50,54.1543584538147
104,0,498,250,498,1,2500,254,59,0,45.9447435480023
105,0,498,250,498,1,2500,256,47,50,66.02736748692774
106,0,498,250,498,1,2500,256,95,50,48.2329166395138
107,0,498,250,498,1,2500,0,63,50,0
108,0,498,250,498,1,2500,0,92,100,0
109,0,498,250,498,1,2500,254,73,100,58.191120746997036
110,0,498,250,498,1,2500,250,51,100,65.18016107141969
111,0,498,250,498,1,5000,0,97,0,0
112,0,498,250,498,1,5000,0,2,50,0
113,0,498,250,498,1,5000,0,48,50,0
114,0,498,250,498,1,5000,0,76,50,0
115,0,498,250,498,1,5000,0,37,100,0
116,0,498,250,498,1,5000,0,70,0,0
117,0,498,250,498,1,5000,0,50,50,0
118,0,498,250,498,1,5000,0,53,0,0
119,0,498,250,498,1,5000,261,2,100,60.903030009280194
120,0,498,250,498,1,5000,0,38,50,0
121,0,498,250,999,0,2500,409,63,100,25
122,0,498,250,999,0,2500,408,38,50,50
123,0,498,250,999,0,2500,403,53,100,44.51920717606793
124,0,498,250,999,0,2500,396,4,0,63.49299191857193
125,0,498,250,999,0,2500,370,71,0,25
126,0,498,250,999,0,2500,381,85,0,49.949236762041984
127,0,498,250,999,0,2500,415,96,100,25
128,0,498,250,999,0,2500,386,76,100,41.10734028784744
129,0,498,250,999,0,2500,381,62,0,25
130,0,498,250,999,0,2500,369,82,50,50
131,0,498,250,999,0,5000,506,67,100,49.577482421967865
132,0,498,250,999,0,5000,522,56,100,49.438202247191015
133,0,498,250,999,0,5000,510,18,50,49.999301378629994
134,0,498,250,999,0,5000,533,99,0,49.41643984642847
135,0,498,250,999,0,5000,501,24,0,49.95567700501704
136,0,498,250,999,0,5000,523,54,100,48.896607191197475
137,0,498,250,999,0,5000,513,40,50,49.78552263440219
138,0,498,250,999,0,5000,517,44,0,46.13196421571383
139,0,498,250,999,0,5000,525,59,100,49.4308313319683
140,0,498,250,999,0,5000,516,11,100,39.91320556278274
141,0,498,250,999,1,2500,0,1,0,0
142,0,498,250,999,1,2500,0,92,50,0
143,0,498,250,999,1,2500,0,1,0,0
144,0,498,250,999,1,2500,264,32,50,33.45340400681874
145,0,498,250,999,1,2500,0,35,0,0
146,0,498,250,999,1,2500,0,27,0,0
147,0,498,250,999,1,2500,0,26,100,0
148,0,498,250,999,1,2500,297,44,50,49.8199961620171
149,0,498,250,999,1,2500,255,79,50,44.37134218301503
150,0,498,250,999,1,2500,0,50,50,0
151,0,498,250,999,1,5000,0,100,0,0
152,0,498,250,999,1,5000,380,23,100,49.42850425697781
153,0,498,250,999,1,5000,0,52,100,0
154,0,498,250,999,1,5000,318,10,100,43.192443790836215
155,0,498,250,999,1,5000,0,64,0,0
156,0,498,250,999,1,5000,328,46,100,46.86670563296293
157,0,498,250,999,1,5000,343,75,50,34.21566829156259
158,0,498,250,999,1,5000,0,87,100,0
159,0,498,250,999,1,5000,318,87,50,33.15369949651476
160,0,498,250,999,1,5000,334,28,100,42.36133139396917
161,0,999,0,498,0,2500,343,51,100,75
162,0,999,0,498,0,2500,345,68,100,74.32031934616862
163,0,999,0,498,0,2500,341,47,0,75
164,0,999,0,498,0,2500,331,100,100,75
165,0,999,0,498,0,2500,333,75,50,75
166,0,999,0,498,0,2500,326,90,100,75
167,0,999,0,498,0,2500,329,80,50,75
168,0,999,0,498,0,2500,335,46,100,75
169,0,999,0,498,0,2500,313,3,100,74.67079423212037
170,0,999,0,498,0,2500,338,78,50,75
171,0,999,0,498,0,5000,389,57,50,75
172,0,999,0,498,0,5000,382,88,0,75
173,0,999,0,498,0,5000,397,44,50,75
174,0,999,0,498,0,5000,408,97,50,75
175,0,999,0,498,0,5000,380,50,50,75
176,0,999,0,498,0,5000,367,24,100,75
177,0,999,0,498,0,5000,373,18,0,75
178,0,999,0,498,0,5000,371,52,100,75
179,0,999,0,498,0,5000,384,61,100,75
180,0,999,0,498,0,5000,382,92,0,75
181,0,999,0,498,1,2500,286,67,100,51.00664650998289
182,0,999,0,498,1,2500,0,1,0,0
183,0,999,0,498,1,2500,0,35,0,0
184,0,999,0,498,1,2500,0,89,100,0
185,0,999,0,498,1,2500,290,69,0,60.92484626336774
186,0,999,0,498,1,2500,0,54,0,0
187,0,999,0,498,1,2500,266,96,100,69.26620524305059
188,0,999,0,498,1,2500,281,45,0,66.96827357063233
189,0,999,0,498,1,2500,257,11,0,71.0644613863214
190,0,999,0,498,1,2500,266,44,0,60.58784853804239
191,0,999,0,498,1,5000,310,48,0,69.72840467471008
192,0,999,0,498,1,5000,321,8,100,57.619069259042845
193,0,999,0,498,1,5000,0,34,50,0
194,0,999,0,498,1,5000,321,53,50,68.0145098373675
195,0,999,0,498,1,5000,0,44,0,0
196,0,999,0,498,1,5000,0,41,0,0
197,0,999,0,498,1,5000,299,0,100,61.978110134513045
198,0,999,0,498,1,5000,306,56,0,58.317744139262025
199,0,999,0,498,1,5000,0,45,100,0
200,0,999,0,498,1,5000,0,11,0,0
201,0,999,0,999,0,2500,471,43,50,38.62820788086746
202,0,999,0,999,0,2500,485,77,100,50
203,0,999,0,999,0,2500,467,28,50,50
204,0,999,0,999,0,2500,472,81,0,50
205,0,999,0,999,0,2500,470,86,0,50
206,0,999,0,999,0,2500,486,17,0,38.249200693248866
207,0,999,0,999,0,2500,472,70,100,50
208,0,999,0,999,0,2500,475,96,100,50
209,0,999,0,999,0,2500,473,52,100,50
210,0,999,0,999,0,2500,491,54,50,75
211,0,999,0,999,0,5000,634,52,50,50
212,0,999,0,999,0,5000,655,43,100,50
213,0,999,0,999,0,5000,636,33,100,50
214,0,999,0,999,0,5000,618,61,0,50
215,0,999,0,999,0,5000,637,99,100,50
216,0,999,0,999,0,5000,657,48,0,50
217,0,999,0,999,0,5000,635,47,0,50
218,0,999,0,999,0,5000,637,24,0,50
219,0,999,0,999,0,5000,643,38,100,50
220,0,999,0,999,0,5000,669,23,0,50
221,0,999,0,999,1,2500,365,52,50,44.65994355363049
222,0,999,0,999,1,2500,0,51,50,0
223,0,999,0,999,1,2500,406,73,0,39.25838422672495
224,0,999,0,999,1,2500,392,22,0,47.00684335035807
225,0,999,0,999,1,2500,0,80,100,0
226,0,999,0,999,1,2500,399,46,0,49.88196791744334
227,0,999,0,999,1,2500,0,100,100,0
228,0,999,0,999,1,2500,399,87,50,44.1953141744921
229,0,999,0,999,1,2500,383,11,50,53.42050316682864
230,0,999,0,999,1,2500,362,90,100,50.4711265310964
231,0,999,0,999,1,5000,547,92,100,48.81033052155013
232,0,999,0,999,1,5000,526,20,50,46.686543311333594
233,0,999,0,999,1,5000,549,45,0,52.72355490876778
234,0,999,0,999,1,5000,489,16,100,62.877403409375944
235,0,999,0,999,1,5000,570,99,50,49.88837915555093
236,0,999,0,999,1,5000,554,16,50,44.285109748049535
237,0,999,0,999,1,5000,572,10,0,51.50603661751773
238,0,999,0,999,1,5000,517,17,50,53.21846741049988
239,0,999,0,999,1,5000,528,7,0,53.217216910398
240,0,999,0,999,1,5000,573,89,100,53.61943718958959
241,0,999,250,498,0,2500,335,48,50,75
242,0,999,250,498,0,2500,312,98,100,44.28936470150469
243,0,999,250,498,0,2500,311,44,0,75
244,0,999,250,498,0,2500,308,68,0,75
245,0,999,250,498,0,2500,315,36,50,75
246,0,999,250,498,0,2500,319,45,0,75
247,0,999,250,498,0,2500,314,41,0,75
248,0,999,250,498,0,2500,328,97,100,74.91146373379465
249,0,999,250,498,0,2500,308,7,50,73.29493587432862
250,0,999,250,498,0,2500,324,13,50,74.61538461538461
251,0,999,250,498,0,5000,387,78,0,75
252,0,999,250,498,0,5000,370,63,100,75
253,0,999,250,498,0,5000,397,18,50,75
254,0,999,250,498,0,5000,370,35,100,75
255,0,999,250,498,0,5000,379,35,0,75
256,0,999,250,498,0,5000,375,83,100,75
257,0,999,250,498,0,5000,373,20,100,75
258,0,999,250,498,0,5000,384,55,0,75
259,0,999,250,498,0,5000,368,22,100,75
260,0,999,250,498,0,5000,376,86,100,75
261,0,999,250,498,1,2500,0,23,50,0
262,0,999,250,498,1,2500,268,42,50,72.84322200811924
263,0,999,250,498,1,2500,265,96,0,70.27637976815762
264,0,999,250,498,1,2500,249,83,0,63.10464059098556
265,0,999,250,498,1,2500,0,4,50,0
266,0,999,250,498,1,2500,0,70,0,0
267,0,999,250,498,1,2500,248,60,0,74.27255122755189
268,0,999,250,498,1,2500,230,4,100,73.37061812425077
269,0,999,250,498,1,2500,262,63,50,59.53166957638822
270,0,999,250,498,1,2500,0,42,100,0
271,0,999,250,498,1,5000,311,24,100,72.82184243767446
272,0,999,250,498,1,5000,337,64,100,74.4935748275558
273,0,999,250,498,1,5000,314,67,0,72.06090096738225
274,0,999,250,498,1,5000,313,68,0,62.96713133749892
275,0,999,250,498,1,5000,298,7,0,70.94209506143655
276,0,999,250,498,1,5000,311,4,50,70.94998378027205
277,0,999,250,498,1,5000,306,88,100,61.670547249612355
278,0,999,250,498,1,5000,0,40,100,0
279,0,999,250,498,1,5000,319,56,0,52.42574852995513
280,0,999,250,498,1,5000,296,94,0,73.4501565375371
281,0,999,250,999,0,2500,480,94,100,50
282,0,999,250,999,0,2500,471,46,100,50
283,0,999,250,999,0,2500,473,82,100,50
284,0,999,250,999,0,2500,479,20,0,50
285,0,999,250,999,0,2500,477,81,100,50
286,0,999,250,999,0,2500,482,76,0,75
287,0,999,250,999,0,2500,500,25,0,25
288,0,999,250,999,0,2500,472,52,0,51.46569250482046
289,0,999,250,999,0,2500,472,75,0,50
290,0,999,250,999,0,2500,486,83,50,55.326892478265854
291,0,999,250,999,0,5000,675,18,100,74.98291531514026
292,0,999,250,999,0,5000,685,48,0,64.20188237316233
293,0,999,250,999,0,5000,693,51,50,50
294,0,999,250,999,0,5000,689,85,100,50
295,0,999,250,999,0,5000,697,67,100,50
296,0,999,250,999,0,5000,679,77,100,69.35666124733568
297,0,999,250,999,0,5000,715,58,0,50
298,0,999,250,999,0,5000,670,87,50,50
299,0,999,250,999,0,5000,702,35,50,27.143545335708534
300,0,999,250,999,0,5000,680,42,50,50
301,0,999,250,999,1,2500,348,19,50,49.75541823247263
302,0,999,250,999,1,2500,352,37,50,52.80293756473947
303,0,999,250,999,1,2500,0,32,0,0
304,0,999,250,999,1,2500,357,95,50,58.595551323966184
305,0,999,250,999,1,2500,0,21,0,0
306,0,999,250,999,1,2500,0,61,100,0
307,0,999,250,999,1,2500,374,100,100,45.44296361411838
308,0,999,250,999,1,2500,342,18,0,46.286665023604705
309,0,999,250,999,1,2500,0,55,0,0
310,0,999,250,999,1,2500,343,89,50,57.49613071060605
311,0,999,250,999,1,5000,525,54,100,61.4428565112016
312,0,999,250,999,1,5000,0,53,100,0
313,0,999,250,999,1,5000,562,98,100,50.32676108882558
314,0,999,250,999,1,5000,527,91,50,50.93325108941821
315,0,999,250,999,1,5000,534,83,50,46.377416812854136
316,0,999,250,999,1,5000,471,37,50,53.91443358400343
317,0,999,250,999,1,5000,519,32,50,51.15887799574274
318,0,999,250,999,1,5000,0,20,100,0
319,0,999,250,999,1,5000,0,33,0,0
320,0,999,250,999,1,5000,545,96,100,53.9822068616868
321,250,498,0,498,0,2500,432,41,100,24.489795918367346
322,250,498,0,498,0,2500,0,84,100,0
323,250,498,0,498,0,2500,427,47,100,25
324,250,498,0,498,0,2500,421,4,0,25
325,250,498,0,498,0,2500,0,26,50,0
326,250,498,0,498,0,2500,397,43,100,25
327,250,498,0,498,0,2500,0,52,100,0
328,250,498,0,498,0,2500,0,8,0,0
329,250,498,0,498,0,2500,414,5,100,50
330,250,498,0,498,0,2500,0,6,100,0
331,250,498,0,498,0,5000,498,20,50,6.25
332,250,498,0,498,0,5000,0,82,50,0
333,250,498,0,498,0,5000,494,63,100,25
334,250,498,0,498,0,5000,0,78,0,0
335,250,498,0,498,0,5000,498,52,0,24.762121979903995
336,250,498,0,498,0,5000,462,66,100,33.32993272417929
337,250,498,0,498,0,5000,0,53,50,0
338,250,498,0,498,0,5000,498,61,0,18.750000000000004
339,250,498,0,498,0,5000,0,17,50,0
340,250,498,0,498,0,5000,498,77,100,22.5
341,250,498,0,498,1,2500,0,75,0,0
342,250,498,0,498,1,2500,0,93,100,0
343,250,498,0,498,1,2500,0,48,50,0
344,250,498,0,498,1,2500,0,38,0,0
345,250,498,0,498,1,2500,0,72,50,0
346,250,498,0,498,1,2500,0,89,50,0
347,250,498,0,498,1,2500,0,36,100,0
348,250,498,0,498,1,2500,0,96,0,0
349,250,498,0,498,1,2500,0,92,50,0
350,250,498,0,498,1,2500,0,56,50,0
351,250,498,0,498,1,5000,473,59,50,26.188612563870777
352,250,498,0,498,1,5000,0,31,0,0
353,250,498,0,498,1,5000,0,96,100,0
354,250,498,0,498,1,5000,0,80,50,0
355,250,498,0,498,1,5000,483,79,50,19.65175287789297
356,250,498,0,498,1,5000,0,67,50,0
357,250,498,0,498,1,5000,0,13,50,0
358,250,498,0,498,1,5000,0,71,100,0
359,250,498,0,498,1,5000,433,48,50,25.46125174971954
360,250,498,0,498,1,5000,0,43,0,0
361,250,498,0,999,0,2500,0,63,100,0
362,250,498,0,999,0,2500,386,66,50,68.40604412694586
363,250,498,0,999,0,2500,363,94,50,24.77799442044477
364,250,498,0,999,0,2500,0,71,50,0
365,250,498,0,999,0,2500,0,20,0,0
366,250,498,0,999,0,2500,360,14,0,25
367,250,498,0,999,0,2500,376,76,50,24.633896388987402
368,250,498,0,999,0,2500,375,63,0,24.776785714285715
369,250,498,0,999,0,2500,0,78,100,0
370,250,498,0,999,0,2500,387,62,0,24.15966386554622
371,250,498,0,999,0,5000,487,46,0,22.07923173998442
372,250,498,0,999,0,5000,487,87,100,23.93617021276596
373,250,498,0,999,0,5000,487,16,0,20.19083214079167
374,250,498,0,999,0,5000,0,95,0,0
375,250,498,0,999,0,5000,0,4,0,0
376,250,498,0,999,0,5000,0,37,50,0
377,250,498,0,999,0,5000,0,65,100,0
378,250,498,0,999,0,5000,490,19,50,21.15384615384616
379,250,498,0,999,0,5000,0,88,0,0
380,250,498,0,999,0,5000,491,98,100,24.763715590055085
381,250,498,0,999,1,2500,0,52,50,0
382,250,498,0,999,1,2500,352,100,0,22.8280602314173
383,250,498,0,999,1,2500,0,76,0,0
384,250,498,0,999,1,2500,367,29,100,31.671246829660852
385,250,498,0,999,1,2500,0,66,50,0
386,250,498,0,999,1,2500,0,4,100,0
387,250,498,0,999,1,2500,0,63,100,0
388,250,498,0,999,1,2500,0,50,0,0
389,250,498,0,999,1,2500,0,87,0,0
390,250,498,0,999,1,2500,360,50,0,24.29095664204684
391,250,498,0,999,1,5000,486,50,0,6.680895840502006
392,250,498,0,999,1,5000,483,7,50,17.6282438930494
393,250,498,0,999,1,5000,0,64,0,0
394,250,498,0,999,1,5000,0,62,0,0
395,250,498,0,999,1,5000,486,52,100,12.28608873978287
396,250,498,0,999,1,5000,0,95,100,0
397,250,498,0,999,1,5000,0,14,0,0
398,250,498,0,999,1,5000,0,47,50,0
399,250,498,0,999,1,5000,487,5,100,14.028747669154658
400,250,498,0,999,1,5000,0,58,0,0
401,250,498,250,498,0,2500,509,85,100,51.92529627259626
402,250,498,250,498,0,2500,507,99,0,50
403,250,498,250,498,0,2500,519,53,100,67.87530909152765
404,250,498,250,498,0,2500,0,20,50,0
405,250,498,250,498,0,2500,0,50,0,0
406,250,498,250,498,0,2500,507,57,100,49.995883492331984
407,250,498,250,498,0,2500,509,17,0,50
408,250,498,250,498,0,2500,0,61,100,0
409,250,498,250,498,0,2500,495,6,0,47.94358154835008
410,250,498,250,498,0,2500,491,75,100,50
411,250,498,250,498,0,5000,569,38,0,48.68287767136207
412,250,498,250,498,0,5000,571,77,100,49.54282680769227
413,250,498,250,498,0,5000,577,52,0,49.03846153846154
414,250,498,250,498,0,5000,561,61,0,50
415,250,498,250,498,0,5000,566,83,100,49.99999999999999
416,250,498,250,498,0,5000,0,51,0,0
417,250,498,250,498,0,5000,0,99,50,0
418,250,498,250,498,0,5000,574,64,50,49.67550207538713
419,250,498,250,498,0,5000,0,17,50,0
420,250,498,250,498,0,5000,572,38,50,50
421,250,498,250,498,1,2500,427,74,0,41.38130415610224
422,250,498,250,498,1,2500,0,32,100,0
423,250,498,250,498,1,2500,0,46,100,0
424,250,498,250,498,1,2500,431,20,100,43.76582278925146
425,250,498,250,498,1,2500,0,83,50,0
426,250,498,250,498,1,2500,457,81,50,43.7002817415856
427,250,498,250,498,1,2500,439,68,0,44.66187032491391
428,250,498,250,498,1,2500,0,29,50,0
429,250,498,250,498,1,2500,0,33,0,0
430,250,498,250,498,1,2500,0,58,100,0
431,250,498,250,498,1,5000,0,1,100,0
432,250,498,250,498,1,5000,0,31,0,0
433,250,498,250,498,1,5000,0,17,50,0
434,250,498,250,498,1,5000,504,82,100,25.273072691308936
435,250,498,250,498,1,5000,0,4,0,0
436,250,498,250,498,1,5000,487,26,0,47.026596164971316
437,250,498,250,498,1,5000,0,40,100,0
438,250,498,250,498,1,5000,0,5,0,0
439,250,498,250,498,1,5000,482,17,50,44.73075862662676
440,250,498,250,498,1,5000,467,78,100,28.79990141802859
441,250,498,250,999,0,2500,463,19,100,29.962729177250335
442,250,498,250,999,0,2500,0,92,50,0
443,250,498,250,999,0,2500,463,66,50,46.36829847374272
444,250,498,250,999,0,2500,0,59,100,0
445,250,498,250,999,0,2500,434,56,50,49.621212121212125
446,250,498,250,999,0,2500,0,52,50,0
447,250,498,250,999,0,2500,0,5,50,0
448,250,498,250,999,0,2500,485,69,100,50
449,250,498,250,999,0,2500,470,28,0,25.75354537624077
450,250,498,250,999,0,2500,0,18,50,0
451,250,498,250,999,0,5000,672,61,0,28.50672478060096
452,250,498,250,999,0,5000,655,81,50,25
453,250,498,250,999,0,5000,655,18,0,29.066192586803215
454,250,498,250,999,0,5000,667,96,100,21.428571428571427
455,250,498,250,999,0,5000,685,9,100,24.545864879426496
456,250,498,250,999,0,5000,0,44,50,0
457,250,498,250,999,0,5000,649,51,0,25
458,250,498,250,999,0,5000,668,2,50,25
459,250,498,250,999,0,5000,670,77,0,25
460,250,498,250,999,0,5000,0,74,50,0
461,250,498,250,999,1,2500,399,87,0,33.67385655743203
462,250,498,250,999,1,2500,406,86,50,36.224854127201475
463,250,498,250,999,1,2500,401,2,100,34.1707676198737
464,250,498,250,999,1,2500,0,22,100,0
465,250,498,250,999,1,2500,421,73,100,24.63151617042628
466,250,498,250,999,1,2500,403,14,100,39.78738177006689
467,250,498,250,999,1,2500,0,82,100,0
468,250,498,250,999,1,2500,0,25,100,0
469,250,498,250,999,1,2500,0,63,100,0
470,250,498,250,999,1,2500,383,23,50,37.19236895129093
471,250,498,250,999,1,5000,0,30,0,0
472,250,498,250,999,1,5000,0,16,50,0
473,250,498,250,999,1,5000,0,44,0,0
474,250,498,250,999,1,5000,0,81,50,0
475,250,498,250,999,1,5000,0,60,100,0
476,250,498,250,999,1,5000,0,8,0,0
477,250,498,250,999,1,5000,0,45,100,0
478,250,498,250,999,1,5000,0,17,50,0
479,250,498,250,999,1,5000,0,2,50,0
480,250,498,250,999,1,5000,0,78,100,0
481,250,999,0,498,0,2500,0,9,0,0
482,250,999,0,498,0,2500,455,91,50,69.32947394912681
483,250,999,0,498,0,2500,467,53,50,75
484,250,999,0,498,0,2500,465,18,0,74.09638554216868
485,250,999,0,498,0,2500,469,32,0,68.81921390672574
486,250,999,0,498,0,2500,462,96,0,50
487,250,999,0,498,0,2500,465,51,50,50
488,250,999,0,498,0,2500,0,16,100,0
489,250,999,0,498,0,2500,467,42,50,50
490,250,999,0,498,0,2500,464,33,0,74.45408005993662
491,250,999,0,498,0,5000,619,65,100,50
492,250,999,0,498,0,5000,619,88,50,50
493,250,999,0,498,0,5000,613,44,100,50
494,250,999,0,498,0,5000,625,95,0,75
495,250,999,0,498,0,5000,602,94,100,50
496,250,999,0,498,0,5000,620,43,100,57.05197420145082
497,250,999,0,498,0,5000,607,38,0,50
498,250,999,0,498,0,5000,0,16,50,0
499,250,999,0,498,0,5000,606,12,100,50.000995005772936
500,250,999,0,498,0,5000,612,45,50,50
501,250,999,0,498,1,2500,460,71,0,67.70330404893816
502,250,999,0,498,1,2500,464,72,0,53.53501611111274
503,250,999,0,498,1,2500,0,77,50,0
504,250,999,0,498,1,2500,0,46,0,0
505,250,999,0,498,1,2500,0,39,0,0
506,250,999,0,498,1,2500,466,9,50,47.67100174180745
507,250,999,0,498,1,2500,464,67,50,57.04662049873947
508,250,999,0,498,1,2500,0,40,50,0
509,250,999,0,498,1,2500,447,11,50,61.089239068403366
510,250,999,0,498,1,2500,468,39,0,57.993714791545095
511,250,999,0,498,1,5000,619,64,50,52.5052396562473
512,250,999,0,498,1,5000,0,34,100,0
513,250,999,0,498,1,5000,0,93,100,0
514,250,999,0,498,1,5000,0,68,50,0
515,250,999,0,498,1,5000,0,14,100,0
516,250,999,0,498,1,5000,553,46,0,61.799778061278296
517,250,999,0,498,1,5000,530,81,0,53.0288947454587
518,250,999,0,498,1,5000,550,50,50,55.47303050355635
519,250,999,0,498,1,5000,625,55,50,49.38818346494536
520,250,999,0,498,1,5000,0,61,100,0
521,250,999,0,999,0,2500,513,10,0,25
522,250,999,0,999,0,2500,527,2,50,69.50100512641517
523,250,999,0,999,0,2500,511,61,0,24.99925673004366
524,250,999,0,999,0,2500,0,75,0,0
525,250,999,0,999,0,2500,508,81,50,25
526,250,999,0,999,0,2500,510,8,50,49.13793103448276
527,250,999,0,999,0,2500,543,74,50,49.91722704370162
528,250,999,0,999,0,2500,512,36,0,53.96250395842512
529,250,999,0,999,0,2500,519,92,100,25
530,250,999,0,999,0,2500,525,6,100,49.54545454545455
531,250,999,0,999,0,5000,757,73,50,29.92681544963976
532,250,999,0,999,0,5000,796,70,50,28.03193446243104
533,250,999,0,999,0,5000,0,86,50,0
534,250,999,0,999,0,5000,767,85,100,39.49705910211637
535,250,999,0,999,0,5000,764,23,100,40.430709092808286
536,250,999,0,999,0,5000,769,96,100,47.8209873425105
537,250,999,0,999,0,5000,774,12,100,50
538,250,999,0,999,0,5000,775,85,0,25
539,250,999,0,999,0,5000,760,74,0,32.33244695797282
540,250,999,0,999,0,5000,773,46,0,45.96257337736564
541,250,999,0,999,1,2500,492,56,100,45.966227561908205
542,250,999,0,999,1,2500,0,68,100,0
543,250,999,0,999,1,2500,484,62,0,38.4436137666116
544,250,999,0,999,1,2500,493,75,50,34.7245050110398
