Run,manSellers,Buyers,manBuyers,Sellers,riskAversion,maxRounds,Trades,manTarget,actualPrice,finalPrice
256,0,999,250,498,0.25,5000,441,82,100,74.94922933453854
257,0,999,250,498,0.25,5000,415,78,0,75
258,0,999,250,498,0.25,5000,437,79,100,74.99745181381525
259,0,999,250,498,0.25,5000,434,41,50,75
260,0,999,250,498,0.25,5000,418,2,0,75
261,0,999,250,498,0.75,2500,360,41,50,72.20907552871297
262,0,999,250,498,0.75,2500,336,4,50,73.0268397387934
263,0,999,250,498,0.75,2500,347,23,50,74.96927470517556
264,0,999,250,498,0.75,2500,0,73,0,0
265,0,999,250,498,0.75,2500,353,35,50,74.73861197806627
266,0,999,250,498,0.75,2500,340,25,100,60.861272078477306
267,0,999,250,498,0.75,2500,361,75,50,74.86427488361936
268,0,999,250,498,0.75,2500,0,26,100,0
269,0,999,250,498,0.75,2500,331,65,100,55.45811557798608
270,0,999,250,498,0.75,2500,0,9,0,0
271,0,999,250,498,0.75,5000,421,29,100,74.99978715454145
272,0,999,250,498,0.75,5000,430,9,50,74.81263447949908
273,0,999,250,498,0.75,5000,435,4,100,74.97979971729112
274,0,999,250,498,0.75,5000,420,3,0,74.50879844982214
275,0,999,250,498,0.75,5000,424,33,0,74.56027431673245
276,0,999,250,498,0.75,5000,434,9,0,74.99973401709589
277,0,999,250,498,0.75,5000,432,72,50,74.99589924160807
278,0,999,250,498,0.75,5000,435,92,0,74.49553966135394
279,0,999,250,498,0.75,5000,433,84,0,68.10272112811978
280,0,999,250,498,0.75,5000,435,31,50,74.12173489484654
281,0,999,250,999,0.25,2500,510,97,100,58.54598137127332
282,0,999,250,999,0.25,2500,492,92,100,25
283,0,999,250,999,0.25,2500,500,23,100,25
284,0,999,250,999,0.25,2500,518,63,100,74.92984666369223
285,0,999,250,999,0.25,2500,519,100,0,45.16506064075334
286,0,999,250,999,0.25,2500,493,49,100,50
287,0,999,250,999,0.25,2500,527,18,50,50.36520474055855
288,0,999,250,999,0.25,2500,514,59,50,39.35637648619646
289,0,999,250,999,0.25,2500,504,90,0,69.82883998314222
290,0,999,250,999,0.25,2500,491,37,50,69.77474601319769
291,0,999,250,999,0.25,5000,733,39,0,50
292,0,999,250,999,0.25,5000,766,85,50,50.00000000000001
293,0,999,250,999,0.25,5000,765,60,50,61.182019711845264
294,0,999,250,999,0.25,5000,766,94,0,50.806077785834745
295,0,999,250,999,0.25,5000,738,99,50,73.64628545974993
296,0,999,250,999,0.25,5000,753,44,100,67.63698834634069
297,0,999,250,999,0.25,5000,765,46,100,74.71893082731587
298,0,999,250,999,0.25,5000,743,6,50,50
299,0,999,250,999,0.25,5000,740,58,0,50
300,0,999,250,999,0.25,5000,739,93,100,56.58354272326686
301,0,999,250,999,0.75,2500,510,2,100,44.60703530372729
302,0,999,250,999,0.75,2500,486,57,50,48.59337780537482
303,0,999,250,999,0.75,2500,523,15,50,38.18106271689446
304,0,999,250,999,0.75,2500,521,48,0,50.80448624119975
305,0,999,250,999,0.75,2500,503,6,50,60.42844531713129
306,0,999,250,999,0.75,2500,506,71,50,47.95257246752238
307,0,999,250,999,0.75,2500,508,82,50,69.8537110905907
308,0,999,250,999,0.75,2500,0,66,0,0
309,0,999,250,999,0.75,2500,524,3,50,41.17082626331314
310,0,999,250,999,0.75,2500,514,50,0,59.586018705674064
311,0,999,250,999,0.75,5000,720,26,0,62.94508344817446
312,0,999,250,999,0.75,5000,741,82,0,61.62765755986998
313,0,999,250,999,0.75,5000,726,6,100,56.388435737436126
314,0,999,250,999,0.75,5000,740,92,0,52.144130336489816
315,0,999,250,999,0.75,5000,0,85,0,0
316,0,999,250,999,0.75,5000,748,21,0,59.23829086568266
317,0,999,250,999,0.75,5000,765,88,0,55.19813696435546
318,0,999,250,999,0.75,5000,732,96,0,69.20455655153256
319,0,999,250,999,0.75,5000,753,46,50,65.69741402989783
320,0,999,250,999,0.75,5000,0,23,0,0
81,0,498,250,498,0,2500,336,14,100,50
82,0,498,250,498,0,2500,352,37,0,50
83,0,498,250,498,0,2500,351,99,100,74.78789486289783
84,0,498,250,498,0,2500,357,86,0,70.66734332493323
85,0,498,250,498,0,2500,345,40,0,63.63964762620855
86,0,498,250,498,0,2500,330,32,0,75
87,0,498,250,498,0,2500,344,76,50,49.63235294117647
88,0,498,250,498,0,2500,349,19,100,75
89,0,498,250,498,0,2500,333,57,50,74.49660375752501
90,0,498,250,498,0,2500,340,29,50,74.78278519615152
91,0,498,250,498,0,5000,366,36,100,72.4839119100358
92,0,498,250,498,0,5000,371,32,50,65.06606423881298
93,0,498,250,498,0,5000,380,37,50,73.62935465054744
94,0,498,250,498,0,5000,370,16,50,59.1786226981406
95,0,498,250,498,0,5000,373,63,0,73.31437055007599
96,0,498,250,498,0,5000,380,81,50,69.53538394227337
97,0,498,250,498,0,5000,384,65,0,74.74321872373083
98,0,498,250,498,0,5000,379,98,100,74.25952331064882
99,0,498,250,498,0,5000,379,17,0,73.40579435517316
100,0,498,250,498,0,5000,376,74,0,50
101,0,498,250,498,1,2500,0,94,100,0
102,0,498,250,498,1,2500,244,76,50,70.91867760450567
103,0,498,250,498,1,2500,246,30,50,54.1543584538147
104,0,498,250,498,1,2500,254,59,0,45.9447435480023
105,0,498,250,498,1,2500,256,47,50,66.02736748692774
106,0,498,250,498,1,2500,256,95,50,48.2329166395138
107,0,498,250,498,1,2500,0,63,50,0
108,0,498,250,498,1,2500,0,92,100,0
109,0,498,250,498,1,2500,254,73,100,58.191120746997036
110,0,498,250,498,1,2500,250,51,100,65.18016107141969
111,0,498,250,498,1,5000,0,97,0,0
112,0,498,250,498,1,5000,0,2,50,0
113,0,498,250,498,1,5000,0,48,50,0
114,0,498,250,498,1,5000,0,76,50,0
115,0,498,250,498,1,5000,0,37,100,0
116,0,498,250,498,1,5000,0,70,0,0
117,0,498,250,498,1,5000,0,50,50,0
118,0,498,250,498,1,5000,0,53,0,0
119,0,498,250,498,1,5000,261,2,100,60.903030009280194
120,0,498,250,498,1,5000,0,38,50,0
121,0,498,250,999,0,2500,409,63,100,25
122,0,498,250,999,0,2500,408,38,50,50
123,0,498,250,999,0,2500,403,53,100,44.51920717606793
124,0,498,250,999,0,2500,396,4,0,63.49299191857193
125,0,498,250,999,0,2500,370,71,0,25
126,0,498,250,999,0,2500,381,85,0,49.949236762041984
127,0,498,250,999,0,2500,415,96,100,25
128,0,498,250,999,0,2500,386,76,100,41.10734028784744
129,0,498,250,999,0,2500,381,62,0,25
130,0,498,250,999,0,2500,369,82,50,50
131,0,498,250,999,0,5000,506,67,100,49.577482421967865
132,0,498,250,999,0,5000,522,56,100,49.438202247191015
133,0,498,250,999,0,5000,510,18,50,49.999301378629994
134,0,498,250,999,0,5000,533,99,0,49.41643984642847
135,0,498,250,999,0,5000,501,24,0,49.95567700501704
136,0,498,250,999,0,5000,523,54,100,48.896607191197475
137,0,498,250,999,0,5000,513,40,50,49.78552263440219
138,0,498,250,999,0,5000,517,44,0,46.13196421571383
139,0,498,250,999,0,5000,525,59,100,49.4308313319683
140,0,498,250,999,0,5000,516,11,100,39.91320556278274
141,0,498,250,999,1,2500,0,1,0,0
142,0,498,250,999,1,2500,0,92,50,0
143,0,498,250,999,1,2500,0,1,0,0
144,0,498,250,999,1,2500,264,32,50,33.45340400681874
145,0,498,250,999,1,2500,0,35,0,0
146,0,498,250,999,1,2500,0,27,0,0
147,0,498,250,999,1,2500,0,26,100,0
148,0,498,250,999,1,2500,297,44,50,49.8199961620171
149,0,498,250,999,1,2500,255,79,50,44.37134218301503
150,0,498,250,999,1,2500,0,50,50,0
151,0,498,250,999,1,5000,0,100,0,0
152,0,498,250,999,1,5000,380,23,100,49.42850425697781
153,0,498,250,999,1,5000,0,52,100,0
154,0,498,250,999,1,5000,318,10,100,43.192443790836215
155,0,498,250,999,1,5000,0,64,0,0
156,0,498,250,999,1,5000,328,46,100,46.86670563296293
157,0,498,250,999,1,5000,343,75,50,34.21566829156259
158,0,498,250,999,1,5000,0,87,100,0
159,0,498,250,999,1,5000,318,87,50,33.15369949651476
160,0,498,250,999,1,5000,334,28,100,42.36133139396917
241,0,999,250,498,0,2500,335,48,50,75
242,0,999,250,498,0,2500,312,98,100,44.28936470150469
243,0,999,250,498,0,2500,311,44,0,75
244,0,999,250,498,0,2500,308,68,0,75
245,0,999,250,498,0,2500,315,36,50,75
246,0,999,250,498,0,2500,319,45,0,75
247,0,999,250,498,0,2500,314,41,0,75
248,0,999,250,498,0,2500,328,97,100,74.91146373379465
249,0,999,250,498,0,2500,308,7,50,73.29493587432862
250,0,999,250,498,0,2500,324,13,50,74.61538461538461
251,0,999,250,498,0,5000,387,78,0,75
252,0,999,250,498,0,5000,370,63,100,75
253,0,999,250,498,0,5000,397,18,50,75
254,0,999,250,498,0,5000,370,35,100,75
255,0,999,250,498,0,5000,379,35,0,75
256,0,999,250,498,0,5000,375,83,100,75
257,0,999,250,498,0,5000,373,20,100,75
258,0,999,250,498,0,5000,384,55,0,75
259,0,999,250,498,0,5000,368,22,100,75
260,0,999,250,498,0,5000,376,86,100,75
261,0,999,250,498,1,2500,0,23,50,0
262,0,999,250,498,1,2500,268,42,50,72.84322200811924
263,0,999,250,498,1,2500,265,96,0,70.27637976815762
264,0,999,250,498,1,2500,249,83,0,63.10464059098556
265,0,999,250,498,1,2500,0,4,50,0
266,0,999,250,498,1,2500,0,70,0,0
267,0,999,250,498,1,2500,248,60,0,74.27255122755189
268,0,999,250,498,1,2500,230,4,100,73.37061812425077
269,0,999,250,498,1,2500,262,63,50,59.53166957638822
270,0,999,250,498,1,2500,0,42,100,0
271,0,999,250,498,1,5000,311,24,100,72.82184243767446
272,0,999,250,498,1,5000,337,64,100,74.4935748275558
273,0,999,250,498,1,5000,314,67,0,72.06090096738225
274,0,999,250,498,1,5000,313,68,0,62.96713133749892
275,0,999,250,498,1,5000,298,7,0,70.94209506143655
276,0,999,250,498,1,5000,311,4,50,70.94998378027205
277,0,999,250,498,1,5000,306,88,100,61.670547249612355
278,0,999,250,498,1,5000,0,40,100,0
279,0,999,250,498,1,5000,319,56,0,52.42574852995513
280,0,999,250,498,1,5000,296,94,0,73.4501565375371
281,0,999,250,999,0,2500,480,94,100,50
282,0,999,250,999,0,2500,471,46,100,50
283,0,999,250,999,0,2500,473,82,100,50
284,0,999,250,999,0,2500,479,20,0,50
285,0,999,250,999,0,2500,477,81,100,50
286,0,999,250,999,0,2500,482,76,0,75
287,0,999,250,999,0,2500,500,25,0,25
288,0,999,250,999,0,2500,472,52,0,51.46569250482046
289,0,999,250,999,0,2500,472,75,0,50
290,0,999,250,999,0,2500,486,83,50,55.326892478265854
291,0,999,250,999,0,5000,675,18,100,74.98291531514026
292,0,999,250,999,0,5000,685,48,0,64.20188237316233
293,0,999,250,999,0,5000,693,51,50,50
294,0,999,250,999,0,5000,689,85,100,50
295,0,999,250,999,0,5000,697,67,100,50
296,0,999,250,999,0,5000,679,77,100,69.35666124733568
297,0,999,250,999,0,5000,715,58,0,50
298,0,999,250,999,0,5000,670,87,50,50
299,0,999,250,999,0,5000,702,35,50,27.143545335708534
300,0,999,250,999,0,5000,680,42,50,50
301,0,999,250,999,1,2500,348,19,50,49.75541823247263
302,0,999,250,999,1,2500,352,37,50,52.80293756473947
303,0,999,250,999,1,2500,0,32,0,0
304,0,999,250,999,1,2500,357,95,50,58.595551323966184
305,0,999,250,999,1,2500,0,21,0,0
306,0,999,250,999,1,2500,0,61,100,0
307,0,999,250,999,1,2500,374,100,100,45.44296361411838
308,0,999,250,999,1,2500,342,18,0,46.286665023604705
309,0,999,250,999,1,2500,0,55,0,0
310,0,999,250,999,1,2500,343,89,50,57.49613071060605
311,0,999,250,999,1,5000,525,54,100,61.4428565112016
312,0,999,250,999,1,5000,0,53,100,0
313,0,999,250,999,1,5000,562,98,100,50.32676108882558
314,0,999,250,999,1,5000,527,91,50,50.93325108941821
315,0,999,250,999,1,5000,534,83,50,46.377416812854136
316,0,999,250,999,1,5000,471,37,50,53.91443358400343
317,0,999,250,999,1,5000,519,32,50,51.15887799574274
318,0,999,250,999,1,5000,0,20,100,0
319,0,999,250,999,1,5000,0,33,0,0
320,0,999,250,999,1,5000,545,96,100,53.9822068616868
41,0,498,250,498,0.5,2500,378,44,50,71.2736386435607
42,0,498,250,498,0.5,2500,387,60,0,60.3020260446318
43,0,498,250,498,0.5,2500,372,16,100,66.36529578938331
44,0,498,250,498,0.5,2500,374,66,100,64.64899351761142
45,0,498,250,498,0.5,2500,371,13,50,70.92559445457042
46,0,498,250,498,0.5,2500,375,15,0,72.95449051099101
47,0,498,250,498,0.5,2500,371,38,100,53.34581091880534
48,0,498,250,498,0.5,2500,373,35,50,61.79626458953835
49,0,498,250,498,0.5,2500,382,19,0,73.59188494586527
50,0,498,250,498,0.5,2500,370,11,50,67.95015500000224
51,0,498,250,498,0.5,5000,394,79,100,53.79028283023489
52,0,498,250,498,0.5,5000,396,37,100,69.34455125950362
53,0,498,250,498,0.5,5000,408,49,50,67.64577319945296
54,0,498,250,498,0.5,5000,403,11,0,67.17969876244842
55,0,498,250,498,0.5,5000,387,18,100,61.4373544595749
56,0,498,250,498,0.5,5000,401,25,0,68.77039425837039
57,0,498,250,498,0.5,5000,400,42,100,65.49404971093075
58,0,498,250,498,0.5,5000,399,62,50,73.34547768575234
59,0,498,250,498,0.5,5000,396,15,50,67.06809223931711
60,0,498,250,498,0.5,5000,386,14,100,69.87761189793964
61,0,498,250,999,0.5,2500,449,11,50,37.72281076086575
62,0,498,250,999,0.5,2500,453,87,100,43.84371948029609
63,0,498,250,999,0.5,2500,444,45,100,35.01216993429803
64,0,498,250,999,0.5,2500,471,86,0,52.64911579160774
65,0,498,250,999,0.5,2500,476,9,0,49.99792500652299
66,0,498,250,999,0.5,2500,458,15,50,26.064544457073296
67,0,498,250,999,0.5,2500,453,31,100,51.095371541632645
68,0,498,250,999,0.5,2500,459,30,0,46.00348456359229
69,0,498,250,999,0.5,2500,463,66,50,36.92930425402009
70,0,498,250,999,0.5,2500,458,96,100,61.01559439087612
71,0,498,250,999,0.5,5000,573,12,50,46.49122807017544
72,0,498,250,999,0.5,5000,564,65,0,42.47277872322634
73,0,498,250,999,0.5,5000,573,53,100,48.48440878264422
74,0,498,250,999,0.5,5000,0,21,100,0
75,0,498,250,999,0.5,5000,570,40,0,47.875222891182055
76,0,498,250,999,0.5,5000,580,34,50,29.107858514631527
77,0,498,250,999,0.5,5000,562,31,100,47.5888475754518
78,0,498,250,999,0.5,5000,573,61,0,47.961452478126134
79,0,498,250,999,0.5,5000,580,72,100,34.122375645315906
80,0,498,250,999,0.5,5000,558,44,50,41.90727793031907
121,0,999,250,498,0.5,2500,345,69,50,64.85921714789214
122,0,999,250,498,0.5,2500,360,55,50,74.34836142325287
123,0,999,250,498,0.5,2500,370,8,50,74.92597436762391
124,0,999,250,498,0.5,2500,357,42,100,73.66450211281911
125,0,999,250,498,0.5,2500,354,23,0,73.2694536206872
126,0,999,250,498,0.5,2500,346,99,50,69.75978897868578
127,0,999,250,498,0.5,2500,352,54,50,74.32550538890615
128,0,999,250,498,0.5,2500,355,38,50,75
129,0,999,250,498,0.5,2500,350,38,50,67.33168720895775
130,0,999,250,498,0.5,2500,363,37,100,74.48294134496594
131,0,999,250,498,0.5,5000,448,48,100,74.99904571858063
132,0,999,250,498,0.5,5000,443,54,50,74.98875201277917
133,0,999,250,498,0.5,5000,452,21,50,74.69960306199248
134,0,999,250,498,0.5,5000,440,17,100,74.999833697235
135,0,999,250,498,0.5,5000,427,59,0,75
136,0,999,250,498,0.5,5000,435,35,100,51.57758779814134
137,0,999,250,498,0.5,5000,441,69,100,74.99809541800417
138,0,999,250,498,0.5,5000,0,41,50,0
139,0,999,250,498,0.5,5000,446,54,50,74.48777612197226
140,0,999,250,498,0.5,5000,442,90,0,74.9916647374065
141,0,999,250,999,0.5,2500,546,86,0,25.95633600302792
142,0,999,250,999,0.5,2500,527,87,100,60.42777063630105
143,0,999,250,999,0.5,2500,517,93,50,46.897374912572545
144,0,999,250,999,0.5,2500,525,10,0,70.00618792261302
145,0,999,250,999,0.5,2500,532,16,50,69.72085927208953
146,0,999,250,999,0.5,2500,505,21,100,73.0355069600615
147,0,999,250,999,0.5,2500,532,28,100,49.92436413371763
148,0,999,250,999,0.5,2500,524,35,0,74.56835246102787
149,0,999,250,999,0.5,2500,531,83,50,50.037318769499905
150,0,999,250,999,0.5,2500,526,79,0,55.62290732918405
151,0,999,250,999,0.5,5000,750,13,0,53.84887849143732
152,0,999,250,999,0.5,5000,747,41,0,61.320743042068706
153,0,999,250,999,0.5,5000,759,49,0,66.99924063837314
154,0,999,250,999,0.5,5000,769,63,0,50
155,0,999,250,999,0.5,5000,745,78,100,52.231921080630826
156,0,999,250,999,0.5,5000,758,75,0,70.48111689328204
157,0,999,250,999,0.5,5000,768,92,0,59.50443041523788
158,0,999,250,999,0.5,5000,747,15,0,73.1942412016342
159,0,999,250,999,0.5,5000,768,43,0,72.49462290652885
160,0,999,250,999,0.5,5000,761,35,100,59.419024861045514
